2 , 13 , 1 , 15 , 4 , 6 , 12 , 11 , 14 , 7 , 3 , 5 , 8 , 9 , 10.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 7 , 3 , 9 , 12 , 10 , 11 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 7 , 10 , 11 , 8 , 12 , 9 , 3 , 5.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 8 , 5 , 12 , 11 , 10 , 9 , 3 , 7.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 8 , 11 , 10 , 7 , 3 , 9 , 12 , 5.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 9 , 3 , 5 , 12 , 8 , 11 , 10 , 7.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 9 , 12 , 5 , 3 , 7 , 10 , 11 , 8.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 11 , 8 , 9 , 3 , 7 , 10 , 12 , 5.
2 , 13 , 1 , 15 , 4 , 6 , 14 , 11 , 12 , 5 , 3 , 7 , 10 , 9 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 3 , 5 , 12 , 6 , 11 , 14 , 9 , 8 , 10.
2 , 13 , 1 , 15 , 4 , 7 , 3 , 5 , 12 , 9 , 14 , 6 , 11 , 10 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 3 , 6 , 12 , 5 , 8 , 14 , 9 , 11 , 10.
2 , 13 , 1 , 15 , 4 , 7 , 3 , 6 , 14 , 9 , 11 , 10 , 12 , 5 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 3 , 10 , 11 , 9 , 12 , 6 , 14 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 3 , 10 , 12 , 6 , 14 , 11 , 9 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 3 , 10 , 11 , 6 , 14 , 9 , 12 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 3 , 10 , 14 , 6 , 11 , 12 , 9 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 8 , 9 , 3 , 6 , 14 , 10 , 12 , 11.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 8 , 9 , 3 , 10 , 12 , 11 , 14 , 6.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 8 , 9 , 14 , 10 , 12 , 6 , 3 , 11.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 8 , 9 , 14 , 11 , 3 , 10 , 12 , 6.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 12 , 8 , 14 , 9 , 3 , 6 , 11 , 10.
2 , 13 , 1 , 15 , 4 , 7 , 5 , 12 , 11 , 6 , 3 , 9 , 8 , 14 , 10.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 3 , 9 , 11 , 12 , 5 , 8 , 14 , 10.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 3 , 11 , 9 , 14 , 10 , 12 , 5 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 11 , 3 , 5 , 12 , 9 , 14 , 10 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 11 , 14 , 9 , 3 , 5 , 12 , 8 , 10.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 12 , 9 , 11 , 3 , 10 , 14 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 12 , 9 , 14 , 10 , 8 , 5 , 3 , 11.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 14 , 10 , 8 , 5 , 3 , 9 , 12 , 11.
2 , 13 , 1 , 15 , 4 , 7 , 6 , 14 , 11 , 9 , 3 , 10 , 12 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 10 , 8 , 9 , 3 , 5 , 12 , 11 , 14 , 6.
2 , 13 , 1 , 15 , 4 , 7 , 10 , 8 , 9 , 14 , 11 , 3 , 5 , 12 , 6.
2 , 13 , 1 , 15 , 4 , 7 , 10 , 11 , 9 , 3 , 6 , 14 , 8 , 12 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 10 , 11 , 9 , 14 , 6 , 3 , 5 , 12 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 10 , 14 , 6 , 3 , 5 , 12 , 11 , 9 , 8.
2 , 13 , 1 , 15 , 4 , 7 , 10 , 14 , 8 , 9 , 11 , 3 , 6 , 12 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 14 , 6 , 3 , 9 , 11 , 10 , 12 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 14 , 6 , 11 , 10 , 8 , 12 , 9 , 3 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 14 , 10 , 8 , 9 , 12 , 6 , 11 , 3 , 5.
2 , 13 , 1 , 15 , 4 , 7 , 14 , 10 , 12 , 6 , 3 , 11 , 9 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 5 , 6 , 7 , 14 , 11 , 12 , 8 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 5 , 12 , 11 , 8 , 10 , 14 , 6 , 7.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 6 , 5 , 7 , 14 , 8 , 12 , 11 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 6 , 7 , 5 , 12 , 11 , 8 , 14 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 7 , 6 , 5 , 12 , 11 , 14 , 8 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 7 , 6 , 14 , 11 , 8 , 10 , 12 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 10 , 11 , 12 , 8 , 14 , 6 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 9 , 3 , 10 , 12 , 8 , 11 , 14 , 6 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 8 , 11 , 3 , 6 , 12 , 10 , 14 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 8 , 11 , 12 , 6 , 3 , 5 , 7 , 14 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 8 , 11 , 12 , 6 , 14 , 10 , 3 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 9 , 8 , 11 , 14 , 6 , 12 , 10 , 3 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 8 , 14 , 10 , 3 , 11 , 12 , 6 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 9 , 8 , 14 , 11 , 12 , 6 , 5 , 7 , 3 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 10 , 3 , 5 , 7 , 6 , 14 , 11 , 12 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 10 , 3 , 11 , 14 , 8 , 12 , 6 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 10 , 8 , 12 , 6 , 7 , 14 , 11 , 3 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 10 , 8 , 14 , 11 , 3 , 7 , 6 , 12 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 10 , 11 , 3 , 6 , 12 , 8 , 14 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 10 , 11 , 12 , 5 , 7 , 3 , 6 , 14 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 12 , 6 , 7 , 14 , 10 , 8 , 11 , 3 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 12 , 6 , 14 , 8 , 11 , 10 , 3 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 9 , 12 , 11 , 3 , 5 , 6 , 7 , 14 , 10 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 12 , 11 , 10 , 3 , 7 , 5 , 6 , 14 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 6 , 3 , 7 , 5 , 12 , 10 , 11 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 6 , 12 , 8 , 11 , 10 , 3 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 7 , 5 , 3 , 6 , 12 , 8 , 11 , 10.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 7 , 5 , 6 , 3 , 11 , 10 , 12 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 10 , 8 , 11 , 3 , 5 , 12 , 6 , 7.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 10 , 12 , 5 , 7 , 6 , 3 , 11 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 11 , 3 , 7 , 6 , 5 , 12 , 10 , 8.
2 , 13 , 1 , 15 , 4 , 9 , 14 , 11 , 8 , 12 , 6 , 7 , 5 , 3 , 10.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 3 , 6 , 7 , 10 , 14 , 9 , 11 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 3 , 7 , 6 , 11 , 14 , 9 , 10 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 3 , 9 , 14 , 10 , 8 , 11 , 6 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 3 , 9 , 14 , 11 , 8 , 10 , 7 , 6.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 6 , 3 , 7 , 10 , 11 , 9 , 14 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 6 , 11 , 10 , 8 , 14 , 9 , 3 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 7 , 3 , 6 , 11 , 10 , 9 , 14 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 5 , 7 , 10 , 11 , 8 , 14 , 9 , 3 , 6.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 3 , 5 , 7 , 10 , 14 , 9 , 8 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 3 , 7 , 5 , 8 , 14 , 9 , 10 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 5 , 3 , 7 , 10 , 8 , 9 , 14 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 5 , 8 , 14 , 9 , 11 , 10 , 3 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 7 , 3 , 5 , 8 , 10 , 9 , 14 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 7 , 3 , 10 , 9 , 11 , 14 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 11 , 8 , 9 , 14 , 10 , 3 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 6 , 11 , 14 , 8 , 9 , 10 , 3 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 8 , 10 , 7 , 6 , 5 , 3 , 9 , 14 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 8 , 10 , 11 , 6 , 5 , 3 , 9 , 14 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 8 , 14 , 7 , 10 , 11 , 9 , 3 , 6 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 8 , 14 , 9 , 3 , 6 , 5 , 7 , 10 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 8 , 14 , 9 , 3 , 10 , 11 , 6 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 8 , 14 , 11 , 9 , 3 , 10 , 7 , 6 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 9 , 3 , 7 , 14 , 8 , 10 , 11 , 6 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 9 , 3 , 10 , 14 , 8 , 11 , 6 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 9 , 14 , 7 , 3 , 5 , 6 , 11 , 10 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 9 , 14 , 10 , 3 , 5 , 7 , 6 , 11 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 3 , 7 , 5 , 6 , 11 , 14 , 9 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 3 , 9 , 14 , 11 , 8 , 5 , 7 , 6.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 8 , 5 , 6 , 7 , 3 , 9 , 14 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 8 , 9 , 3 , 7 , 14 , 11 , 6 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 11 , 8 , 5 , 7 , 14 , 9 , 3 , 6.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 11 , 9 , 14 , 7 , 3 , 6 , 5 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 14 , 7 , 6 , 3 , 9 , 11 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 12 , 10 , 14 , 9 , 3 , 6 , 7 , 5 , 8 , 11.
2 , 13 , 1 , 15 , 4 , 12 , 11 , 6 , 3 , 5 , 7 , 14 , 10 , 9 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 11 , 6 , 5 , 3 , 9 , 8 , 10 , 14 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 11 , 9 , 3 , 10 , 14 , 8 , 5 , 6 , 7.
2 , 13 , 1 , 15 , 4 , 12 , 11 , 9 , 10 , 14 , 7 , 6 , 3 , 5 , 8.
2 , 13 , 1 , 15 , 4 , 12 , 11 , 14 , 7 , 10 , 8 , 9 , 3 , 5 , 6.
2 , 13 , 1 , 15 , 4 , 12 , 11 , 14 , 8 , 9 , 3 , 10 , 7 , 5 , 6.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 3 , 5 , 7 , 10 , 9 , 8 , 12 , 11.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 3 , 7 , 5 , 8 , 9 , 10 , 12 , 11.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 5 , 3 , 7 , 10 , 8 , 9 , 12 , 11.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 5 , 8 , 9 , 11 , 12 , 10 , 3 , 7.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 7 , 3 , 5 , 8 , 10 , 9 , 12 , 11.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 7 , 3 , 10 , 12 , 9 , 11 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 11 , 8 , 9 , 12 , 10 , 3 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 14 , 6 , 11 , 12 , 8 , 9 , 10 , 3 , 5 , 7.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 3 , 5 , 6 , 11 , 12 , 9 , 8 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 3 , 6 , 5 , 8 , 9 , 11 , 12 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 5 , 3 , 6 , 11 , 12 , 8 , 9 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 5 , 8 , 9 , 10 , 12 , 11 , 3 , 6.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 6 , 3 , 5 , 8 , 12 , 11 , 9 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 6 , 3 , 11 , 9 , 10 , 12 , 8 , 5.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 10 , 8 , 9 , 12 , 11 , 3 , 5 , 6.
2 , 13 , 1 , 15 , 4 , 14 , 7 , 10 , 12 , 8 , 9 , 11 , 3 , 6 , 5.
2 , 13 , 1 , 15 , 4 , 14 , 8 , 9 , 10 , 7 , 5 , 12 , 11 , 3 , 6.
2 , 13 , 1 , 15 , 4 , 14 , 8 , 9 , 11 , 12 , 5 , 6 , 3 , 7 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 8 , 9 , 12 , 11 , 3 , 10 , 7 , 5 , 6.
2 , 13 , 1 , 15 , 4 , 14 , 8 , 9 , 12 , 11 , 6 , 5 , 7 , 3 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 8 , 12 , 9 , 10 , 3 , 11 , 6 , 7 , 5.
2 , 13 , 1 , 15 , 4 , 14 , 8 , 12 , 9 , 11 , 3 , 10 , 7 , 6 , 5.
2 , 13 , 1 , 15 , 4 , 14 , 9 , 8 , 10 , 12 , 5 , 6 , 11 , 3 , 7.
2 , 13 , 1 , 15 , 4 , 14 , 9 , 8 , 11 , 6 , 3 , 7 , 5 , 12 , 10.
2 , 13 , 1 , 15 , 4 , 14 , 9 , 8 , 12 , 10 , 3 , 11 , 6 , 5 , 7.
